%SECTION,Levels,

Name,Number,Description,OverrideColor,OverrideStyle,OverrideWeight,OverrideMaterial,ByLevelColor,ByLevelStyle,ByLevelWeight,ByLevelMaterial,DisplayPriority,Transparency,GlobalDisplay,GlobalFreeze,ElementAccess,Plot,OverrideStyleScale,OverrideStyleOriginWidth,OverrideStyleEndWidth,ByLevelStyleScale,ByLevelStyleOriginWidth,ByLevelStyleEndWidth,
C-CREK-LINE,5520,Creek - Line,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA,5600,Flood Hazard Area,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-TEXT,5601,Flood Hazard Area - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-NOTE,5602,Flood Hazard Area - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-DIMS,5603,Flood Hazard Area - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-PTRN,5606,Flood Hazard Area - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-SYMB,5607,Flood Hazard Area - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FHLA-PNTS,5608,Flood Hazard Area - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-WORK,5609,Flood Hazard Area - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-010Y,5610,Flood Hazard Area - 10 Year Mark,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-025Y,5620,Flood Hazard Area - 25 Year Mark,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-050Y,5630,Flood Hazard Area - 50 Year Mark,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-100Y,5640,Flood Hazard Area - 100 Year Mark,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-200Y,5650,Flood Hazard Area - 200 year mark,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FLHA-500Y,5660,Flood Hazard Area - 500 Year Mark,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL,5700,Wetlands,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL-TEXT,5701,Wetlands - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL-NOTE,5702,Wetlands - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL-DIMS,5703,Wetlands - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL-PTRN,5706,Wetlands - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL-SYMB,5707,Wetlands - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL-PNTS,5708,Wetlands - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL-WORK,5709,Wetlands - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL-BOGS,5710,Wetlands - Bogs,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL-MRSH,5720,Wetlands - Marshes,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WETL-OTLN,5730,Wetlands - Outline,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS,5800,Erosion and Sediment Control Devices,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-TEXT,5801,Erosion - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-NOTE,5802,Erosion - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-DIMS,5803,Erosion - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-PTRN,5806,Erosion - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-SYMB,5807,Erosion - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-PNTS,5808,Erosion - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-WORK,5809,Erosion - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-TOEB,5812,Erosion - Toe / Bottom of Berm,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-TOPB,5816,Erosion - Top of Berm,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-DTCH,5820,Erosion - Ditch,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-DTCH-TEMP,5821,Erosion - Temporary Ditch,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-PIPE-TEMP,5825,Erosion - Temporary Pipe,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-GABN,5830,Erosion - Gabions,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-RRAP,5835,"Erosion - Riprap, Stone Protection, Jetties, Breakwaters",,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-FENC,5840,Erosion - Protective Fence,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-SDTR,5845,Erosion - Sediment Trap,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-SILT,5850,Erosion - Silt control devices,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-SILT-BASN,5851,Erosion - Silt Basin,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-SILT-FENC,5853,Erosion - Silt Fence,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-SILT-SOCK,5855,Erosion - Silt Sock,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-SILT-TRAP,5857,Erosion - Silt Trap,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-SSLT,5860,Erosion - Super Silt Fence,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-WEIR,5862,Erosion - Weirs,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-BARR,5864,Erosion - Vapor/Capillary water barriers,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-LEVE,5866,Erosion - Levee,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-DVDK,5870,Erosion - Diversion Dike,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-CNTE,5872,Erosion - Construction Entrance,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-DISC,5874,Erosion - Discharge Point,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-INPR,5876,Erosion - Inlet Protection,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-MATT,5878,Erosion - Matt,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-EROS-OLSF,5880,Erosion - Over Land Sheet Flow,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL,6000,Utility,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-TEXT,6001,Utility - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-NOTE,6002,Utility - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-DIMS,6003,Utility - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-SITE,6004,Utility - Line - Site (Interior boundary),,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-MARK,6005,Utility - Cell - Above Ground Markers,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-PTRN,6006,Utility - Pattern,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-SYMB,6007,Utility - Symbols,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-PNTS,6008,Utility - Points (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-WORK,6009,Utility - User Work (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-LINE,6010,Utility - Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-LINE-OVHD,6012,Utility - Overhead Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-LINE-DBUR,6014,Utility - Direct Buried Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-LINE-UNDR,6016,Utility - Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-POLE,6020,Utility - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-GUYS,6022,Utility - Guying equipment,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-MHOL,6024,Utility - Manholes and junction boxes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-JBOX,6028,Utility - Junction Box,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-METR,6030,Utility - Meters and instrumentation,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-HYDR,6032,Utility - Hydrants and Fire Department connections,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-DUCT,6034,Utility - Ducts and conduits (vacant) for future lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-EQPM,6036,Utility - Equipment and Pad,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-PLNT,6038,"Utility - Plants, pumping stations, storage tanks and reservoirs",,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-PITS,6040,"Utility - Pits for vents, valves and other equipment",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-TRCH,6042,Utility - Fuel line trench,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-BERM,6044,Utility - Berm for liquids retention,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-WELL,6046,Utility - Wells,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-XFMR,6048,Utility - Transformers,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-PERC,6050,Utility - Perc Test Holes and Pits,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-COMB, ,Utility - Combined,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-UTIL-VLVE,6051,Utility - Valve,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV,6100,Cable TV,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-TEXT,6101,Cable TV - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-NOTE,6102,Cable TV - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-DIMS,6103,Cable TV - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-SITE,6104,Cable TV - Line - Site (Interior boundary),,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-MARK,6105,Cable TV - Cell - Above Ground Markers,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-PTRN,6106,Cable TV - Pattern,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-SYMB,6107,Cable TV - Symbols,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-PNTS,6108,Cable TV - Points (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-WORK,6109,Cable TV - User Work (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-LINE,6110,Cable TV - Lines,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-LINE-OVHD,6112,Cable TV - Overhead Lines,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-LINE-DBUR,6114,Cable TV - Direct Buried Underground Lines,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-LINE-UNDR,6116,Cable TV - Underground Lines,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-POLE,6120,Cable TV - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-GUYS,6122,Cable TV - Guying equipment,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-MHOL,6124,Cable TV - Manholes and junction boxes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-JBOX,6128,Cable TV - Junction Box,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-METR,6130,Cable TV - Meters and instrumentation,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-HYDR,6132,Cable TV - Hydrants and Fire Department connections,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-DUCT,6134,Cable TV - Ducts and conduits (vacant) for future lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-EQPM,6136,Cable TV - Equipment and Pad,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-PLNT,6138,"Cable TV - Plants, pumping stations, storage tanks and reservoirs",,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-PITS,6140,"Cable TV - Pits for vents, valves and other equipment",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-TRCH,6142,Cable TV - Fuel line trench,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-BERM,6144,Cable TV - Berm for liquids retention,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-WELL,6146,Cable TV - Wells,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-XFMR,6148,Cable TV - Transformers,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CATV-PERC,6150,Cable TV - Perc Test Holes and Pits,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR,6200,Fiber Optic,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-TEXT,6201,Fiber Optic - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-NOTE,6202,Fiber Optic - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-DIMS,6203,Fiber Optic - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-SITE,6204,Fiber Optic - Line - Site (Interior boundary),,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-MARK,6205,Fiber Optic - Cell - Above Ground Markers,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-PTRN,6206,Fiber Optic - Pattern,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-SYMB,6207,Fiber Optic - Symbols,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-PNTS,6208,Fiber Optic - Points (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-WORK,6209,Fiber Optic - User Work (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-LINE,6210,Fiber Optic - Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-LINE-OVHD,6212,Fiber Optic - Overhead Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-LINE-DBUR,6214,Fiber Optic - Direct Buried Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-LINE-UNDR,6216,Fiber Optic - Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-POLE,6220,Fiber Optic - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-GUYS,6222,Fiber Optic - Guying equipment,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-MHOL,6224,Fiber Optic - Manholes and junction boxes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-JBOX,6228,Fiber Optic - Junction Box,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-METR,6230,Fiber Optic - Meters and instrumentation,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-HYDR,6232,Fiber Optic - Hydrants and Fire Department connections,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-DUCT,6234,Fiber Optic - Ducts and conduits (vacant) for future lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-EQPM,6236,Fiber Optic - Equipment and Pad,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-PLNT,6238,"Fiber Optic - Plants, pumping stations, storage tanks and reservoirs",,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-PITS,6240,"Fiber Optic - Pits for vents, valves and other equipment",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-TRCH,6242,Fiber Optic - Fuel line trench,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-BERM,6244,Fiber Optic - Berm for liquids retention,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-WELL,6246,Fiber Optic - Wells,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-XFMR,6248,Fiber Optic - Transformers,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-FIBR-PERC,6250,Fiber Optic - Perc Test Holes and Pits,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS,6300,Natural Gas,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-TEXT,6301,Natural Gas - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-NOTE,6302,Natural Gas - Notes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-DIMS,6303,Natural Gas - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-SITE,6304,Natural Gas - Line - Site (Interior boundary),,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-MARK,6305,Natural Gas - Cell - Above Ground Markers,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-PTRN,6306,Natural Gas - Pattern,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-SYMB,6307,Natural Gas - Symbols,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-PNTS,6308,Natural Gas - Points (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-WORK,6309,Natural Gas - User Work (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-LINE,6310,Natural Gas - Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-LINE-OVHD,6312,Natural Gas - Overhead Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-LINE-DBUR,6314,Natural Gas - Direct Buried Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-LINE-UNDR,6316,Natural Gas - Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-POLE,6320,Natural Gas - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-GUYS,6322,Natural Gas - Guying equipment,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-MHOL,6324,Natural Gas - Manholes and junction boxes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-JBOX,6328,Natural Gas - Junction Box,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-METR,6330,Natural Gas - Meters and instrumentation,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-HYDR,6332,Natural Gas - Hydrants and Fire Department connections,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-DUCT,6334,Natural Gas - Ducts and conduits (vacant) for future lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-EQPM,6336,Natural Gas - Equipment and Pad,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-PLNT,6338,"Natural Gas - Plants, pumping stations, storage tanks and reservoirs",,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-PITS,6340,"Natural Gas - Pits for vents, valves and other equipment",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-TRCH,6342,Natural Gas - Fuel line trench,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-BERM,6344,Natural Gas - Berm for liquids retention,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-WELL,6346,Natural Gas - Wells,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-XFMR,6348,Natural Gas - Transformers,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-NGAS-PERC,6350,Natural Gas - Perc Test Holes and Pits,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR,6400,Power,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-TEXT,6401,Power - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-NOTE,6402,Power - Notes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-DIMS,6403,Power - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-SITE,6404,Power - Line - Site (Interior boundary),,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-MARK,6405,Power - Cell - Above Ground Markers,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-PTRN,6406,Power - Pattern,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-SYMB,6407,Power - Symbols,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-PNTS,6408,Power - Points (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-WORK,6409,Power - User Work (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-LINE,6410,Power - Lines,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-LINE-OVHD,6412,Power - Overhead Lines,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-LINE-DBUR,6414,Power - Direct Buried Underground Lines,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-LINE-UNDR,6416,Power - Underground Lines,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-POLE,6420,Power - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-GUYS,6422,Power - Guying equipment,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-MHOL,6424,Power - Manholes and junction boxes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-JBOX,6428,Power - Junction Box,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-METR,6430,Power - Meters and instrumentation,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-HYDR,6432,Power - Hydrants and Fire Department connections,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-DUCT,6434,Power - Ducts and conduits (vacant) for future lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-EQPM,6436,Power - Equipment and Pad,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-PLNT,6438,"Power - Plants, pumping stations, storage tanks and reservoirs",,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-PITS,6440,"Power - Pits for vents, valves and other equipment",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-TRCH,6442,Power - Fuel line trench,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-BERM,6444,Power - Berm for liquids retention,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-WELL,6446,Power - Wells,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
